timestamp,machine_id,line,age_months,last_maintenance_days,temp_c,vibration_mm_s,current_a,load_pct,lubricant_level_pct,alarm_count,downtime_next_24h,maintenance_ticket_closed,failure_mode
2026-01-22 18:00:00,MX-07,L3,51,56,79.01,3.12,36.2,87.3,41.8,0,0,0,none
2026-01-22 19:00:00,MX-08,L4,57,28,67.48,1.81,37.33,93.2,64.4,0,0,0,none
2026-01-22 20:00:00,MX-09,L1,67,13,81.37,4.47,30.27,57.6,49.2,2,0,0,none
2026-01-22 21:00:00,MX-10,L2,74,54,82.55,5.19,33.18,62.1,54.8,2,0,0,none
2026-01-22 22:00:00,MX-11,L3,79,40,73.74,3.48,31.18,65.0,60.4,0,0,0,none
2026-01-22 23:00:00,MX-12,L4,88,83,75.74,3.64,34.71,88.9,29.7,0,0,0,none
2026-01-23 00:00:00,MX-01,L1,10,69,84.62,3.86,29.0,73.3,54.7,0,0,0,none
2026-01-23 01:00:00,MX-02,L2,17,88,76.31,3.42,37.72,73.4,32.5,0,0,0,none
2026-01-23 02:00:00,MX-03,L3,26,16,67.78,2.35,27.93,62.6,81.8,1,0,0,none
2026-01-23 03:00:00,MX-04,L4,30,60,76.11,3.59,34.36,80.6,42.4,0,0,0,none
2026-01-23 04:00:00,MX-05,L1,38,23,83.37,3.62,40.77,91.4,74.0,1,0,0,none
2026-01-23 05:00:00,MX-06,L2,44,37,81.78,3.1,32.26,92.8,77.3,1,0,0,none
2026-01-23 06:00:00,MX-07,L3,53,54,71.95,2.85,31.11,90.5,,0,0,0,none
2026-01-23 07:00:00,MX-08,L4,61,57,79.83,3.56,33.36,92.3,69.2,0,0,0,none
2026-01-23 08:00:00,MX-09,L1,67,7,76.96,2.43,28.27,72.5,66.1,0,0,0,none
2026-01-23 09:00:00,MX-10,L2,71,92,73.83,4.81,36.39,86.5,32.2,2,0,1,none
2026-01-23 10:00:00,MX-11,L3,79,48,70.72,2.71,32.2,67.4,63.4,0,0,0,none
2026-01-23 11:00:00,MX-12,L4,85,80,75.28,4.34,30.11,65.2,58.1,5,0,0,none
2026-01-23 12:00:00,MX-01,L1,12,76,73.2,3.51,35.51,67.1,22.3,2,0,0,none
2026-01-23 13:00:00,MX-02,L2,16,85,79.64,3.6,34.96,74.7,30.0,0,0,0,none
2026-01-23 14:00:00,MX-03,L3,22,22,72.99,2.4,28.52,80.9,52.0,1,0,0,none
2026-01-23 15:00:00,MX-04,L4,31,51,77.19,3.05,33.16,69.9,56.7,0,0,0,none
2026-01-23 16:00:00,MX-05,L1,40,43,73.16,3.58,32.59,90.0,28.2,0,0,0,none
2026-01-23 17:00:00,MX-06,L2,44,91,71.64,1.97,33.05,80.7,8.8,1,0,0,none
2026-01-23 18:00:00,MX-07,L3,51,30,74.12,3.27,35.91,94.0,55.7,0,0,0,none
2026-01-23 19:00:00,MX-08,L4,59,12,72.85,3.58,31.97,95.6,78.5,0,0,0,none
2026-01-23 20:00:00,MX-09,L1,65,67,79.75,2.07,31.03,82.4,42.3,0,0,0,none
2026-01-23 21:00:00,MX-10,L2,75,72,76.16,4.39,37.96,83.0,51.5,2,0,0,none
2026-01-23 22:00:00,MX-11,L3,80,7,75.91,3.05,36.34,95.7,61.0,0,0,0,none
2026-01-23 23:00:00,MX-12,L4,87,29,72.74,3.88,29.22,85.4,49.3,1,0,0,none
2026-01-24 00:00:00,MX-01,L1,8,86,75.79,2.83,27.19,67.0,33.9,0,0,0,none
2026-01-24 01:00:00,MX-02,L2,16,1,72.69,3.24,32.91,68.8,66.2,0,0,0,none
2026-01-24 02:00:00,MX-03,L3,25,39,72.82,1.34,29.62,74.3,69.7,1,0,0,none
2026-01-24 03:00:00,MX-04,L4,30,57,75.94,3.8,34.08,56.7,19.6,1,0,0,none
2026-01-24 04:00:00,MX-05,L1,40,79,76.18,2.69,33.77,55.9,10.7,4,0,1,none
2026-01-24 05:00:00,MX-06,L2,45,28,74.52,2.62,32.55,74.7,69.5,1,0,0,none
2026-01-24 06:00:00,MX-07,L3,53,62,74.99,1.88,31.8,63.0,42.0,1,0,0,none
2026-01-24 07:00:00,MX-08,L4,60,36,74.41,5.01,33.3,68.7,79.4,2,0,0,none
2026-01-24 08:00:00,MX-09,L1,64,45,63.29,2.56,32.09,60.7,63.8,0,0,0,none
2026-01-24 09:00:00,MX-10,L2,74,11,77.41,2.25,31.22,79.8,74.8,4,0,0,none
2026-01-24 10:00:00,MX-11,L3,82,71,77.75,4.95,32.18,70.7,30.4,3,0,0,none
2026-01-24 11:00:00,MX-12,L4,85,75,73.45,3.48,35.24,78.1,32.7,1,0,0,none
2026-01-24 12:00:00,MX-01,L1,12,82,73.12,2.65,35.79,64.1,45.5,3,0,1,none
2026-01-24 13:00:00,MX-02,L2,15,26,73.07,3.22,28.76,62.9,68.1,1,0,0,none
2026-01-24 14:00:00,MX-03,L3,25,66,79.1,3.99,34.19,65.2,53.5,0,0,0,none
2026-01-24 15:00:00,MX-04,L4,33,23,72.9,4.7,33.02,76.3,63.1,3,0,0,none
2026-01-24 16:00:00,MX-05,L1,37,49,71.34,2.58,41.03,99.9,59.6,0,0,0,none
2026-01-24 17:00:00,MX-06,L2,45,49,70.5,2.78,32.21,73.8,32.6,3,0,0,none
2026-01-24 18:00:00,MX-07,L3,53,30,75.02,2.19,35.3,74.0,84.3,0,0,0,none
2026-01-24 19:00:00,MX-08,L4,58,84,77.67,3.34,30.34,91.6,24.1,1,0,0,none
2026-01-24 20:00:00,MX-09,L1,66,34,70.62,3.25,32.93,62.3,48.6,2,0,0,none
2026-01-24 21:00:00,MX-10,L2,71,9,65.25,3.47,32.4,54.9,69.2,3,0,0,none
2026-01-24 22:00:00,MX-11,L3,82,43,79.55,4.65,31.15,71.0,52.5,2,0,0,none
2026-01-24 23:00:00,MX-12,L4,86,75,72.62,3.74,30.61,76.2,59.2,0,0,0,none
2026-01-25 00:00:00,MX-01,L1,9,75,70.78,2.16,30.88,69.1,,1,0,1,none
2026-01-25 01:00:00,MX-02,L2,18,18,70.7,2.0,32.35,83.9,60.1,1,0,0,none
2026-01-25 02:00:00,MX-03,L3,24,45,70.21,3.36,31.05,66.7,52.1,4,0,0,none
2026-01-25 03:00:00,MX-04,L4,29,90,69.81,3.54,30.61,75.2,21.0,0,0,0,none
2026-01-25 04:00:00,MX-05,L1,38,95,75.28,3.08,35.87,70.1,9.5,0,0,0,none
2026-01-25 05:00:00,MX-06,L2,47,31,72.44,2.67,29.42,72.4,55.3,1,0,0,none
2026-01-25 06:00:00,MX-07,L3,52,34,73.16,3.89,37.43,61.7,42.6,3,0,0,none
2026-01-25 07:00:00,MX-08,L4,57,68,71.8,3.61,32.11,83.2,31.2,0,0,0,none
2026-01-25 08:00:00,MX-09,L1,67,50,71.2,4.31,34.83,77.4,56.8,2,0,0,none
2026-01-25 09:00:00,MX-10,L2,72,18,73.14,3.43,33.76,92.8,71.5,0,0,0,none
2026-01-25 10:00:00,MX-11,L3,81,25,80.01,3.52,30.56,79.5,80.2,1,0,0,none
2026-01-25 11:00:00,MX-12,L4,88,72,84.31,3.47,29.39,77.2,65.8,0,0,0,none
2026-01-25 12:00:00,MX-01,L1,9,68,78.48,3.17,33.42,76.8,44.9,0,0,0,none
2026-01-25 13:00:00,MX-02,L2,19,58,79.74,2.75,30.64,89.9,40.9,0,0,0,none
2026-01-25 14:00:00,MX-03,L3,26,61,81.29,2.32,31.32,78.8,56.3,1,0,0,none
2026-01-25 15:00:00,MX-04,L4,29,63,74.66,3.08,36.09,80.0,54.4,0,0,0,none
2026-01-25 16:00:00,MX-05,L1,37,43,69.18,3.31,29.53,80.6,64.6,0,0,0,none
2026-01-25 17:00:00,MX-06,L2,46,90,75.99,3.73,36.0,96.2,16.8,0,0,0,none
2026-01-25 18:00:00,MX-07,L3,50,57,71.63,2.39,32.5,49.7,40.2,0,0,1,none
2026-01-25 19:00:00,MX-08,L4,60,66,81.39,3.5,25.9,57.6,46.3,0,0,0,none
2026-01-25 20:00:00,MX-09,L1,67,10,74.67,3.39,37.61,87.1,75.4,1,0,0,none
2026-01-25 21:00:00,MX-10,L2,73,16,74.75,3.7,31.19,79.8,70.6,2,0,0,none
2026-01-25 22:00:00,MX-11,L3,81,38,63.81,2.19,27.81,64.8,63.3,0,0,0,none
2026-01-25 23:00:00,MX-12,L4,85,4,67.62,3.67,32.04,48.0,60.6,1,0,0,none
2026-01-26 00:00:00,MX-01,L1,9,30,77.96,3.34,35.89,75.5,55.5,0,0,0,none
2026-01-26 01:00:00,MX-02,L2,16,73,83.15,4.36,30.75,79.7,55.7,2,0,0,none
2026-01-26 02:00:00,MX-03,L3,24,76,68.61,3.87,31.96,66.6,37.3,1,0,0,none
2026-01-26 03:00:00,MX-04,L4,33,5,68.94,2.27,32.37,73.3,98.3,2,0,0,none
2026-01-26 04:00:00,MX-05,L1,36,70,70.78,4.11,29.44,70.8,40.2,2,0,0,none
2026-01-26 05:00:00,MX-06,L2,44,11,67.12,3.18,27.36,72.1,92.6,2,0,0,none
2026-01-26 06:00:00,MX-07,L3,52,33,69.84,3.08,30.26,45.7,67.7,0,0,0,none
2026-01-26 07:00:00,MX-08,L4,57,87,79.32,1.97,34.14,77.6,24.0,2,0,0,none
2026-01-26 08:00:00,MX-09,L1,66,44,77.23,3.93,32.27,71.0,46.1,0,0,0,none
2026-01-26 09:00:00,MX-10,L2,74,14,78.84,2.59,27.55,57.8,77.8,2,0,0,none
2026-01-26 10:00:00,MX-11,L3,82,5,71.01,3.96,33.58,83.8,63.6,0,0,0,none
2026-01-26 11:00:00,MX-12,L4,88,69,84.91,4.12,34.52,72.8,35.2,2,0,0,none
2026-01-26 12:00:00,MX-01,L1,12,74,75.3,3.03,31.81,74.5,34.0,0,0,0,none
2026-01-26 13:00:00,MX-02,L2,19,21,86.7,2.79,31.3,65.5,47.8,2,0,0,none
2026-01-26 14:00:00,MX-03,L3,25,43,72.65,3.4,35.26,89.9,,0,0,0,none
2026-01-26 15:00:00,MX-04,L4,30,1,78.54,2.62,27.08,60.7,85.9,0,0,0,none
2026-01-26 16:00:00,MX-05,L1,39,36,71.48,3.13,32.16,65.8,55.3,1,0,0,none
2026-01-26 17:00:00,MX-06,L2,45,17,74.56,3.88,36.14,70.1,63.2,0,0,0,none
2026-01-26 18:00:00,MX-07,L3,52,35,71.75,3.28,31.18,68.8,80.5,3,0,0,none
2026-01-26 19:00:00,MX-08,L4,60,54,81.23,2.91,34.81,52.1,53.7,1,0,0,none
2026-01-26 20:00:00,MX-09,L1,64,29,67.77,4.22,37.57,73.7,46.3,3,0,0,none
2026-01-26 21:00:00,MX-10,L2,74,51,75.16,3.72,28.93,66.9,31.3,2,0,1,none
2026-01-26 22:00:00,MX-11,L3,79,19,73.73,3.31,29.72,75.4,74.2,0,0,0,none
2026-01-26 23:00:00,MX-12,L4,87,45,68.58,3.81,26.75,51.6,72.2,0,0,0,none
2026-01-27 00:00:00,MX-01,L1,8,18,71.83,2.2,32.43,75.9,80.0,2,0,0,none
2026-01-27 01:00:00,MX-02,L2,17,93,69.86,3.35,40.92,85.2,23.7,1,0,0,none
2026-01-27 02:00:00,MX-03,L3,23,88,72.84,2.36,35.38,93.0,,2,0,0,none
2026-01-27 03:00:00,MX-04,L4,29,24,86.79,2.89,29.73,74.5,53.5,1,0,0,none
2026-01-27 04:00:00,MX-05,L1,38,65,64.74,4.5,32.95,59.0,54.7,2,0,0,none
2026-01-27 05:00:00,MX-06,L2,46,30,74.75,3.47,32.27,71.3,51.2,1,0,0,none
2026-01-27 06:00:00,MX-07,L3,50,52,85.92,3.82,34.15,62.4,40.1,2,0,0,none
2026-01-27 07:00:00,MX-08,L4,60,15,81.05,3.36,35.29,92.7,78.3,4,0,0,none
2026-01-27 08:00:00,MX-09,L1,64,15,73.05,2.16,30.99,61.1,72.0,1,0,0,none
2026-01-27 09:00:00,MX-10,L2,72,75,75.62,5.0,34.1,67.2,37.9,2,0,0,none
2026-01-27 10:00:00,MX-11,L3,80,44,75.29,2.97,28.77,67.8,55.2,5,0,0,none
2026-01-27 11:00:00,MX-12,L4,87,3,78.83,4.25,33.37,92.4,100,2,0,0,none
2026-01-27 12:00:00,MX-01,L1,8,82,77.37,4.2,32.84,60.3,24.6,2,0,0,none
2026-01-27 13:00:00,MX-02,L2,19,61,79.99,4.62,36.84,91.2,25.0,2,0,0,none
2026-01-27 14:00:00,MX-03,L3,22,14,78.45,2.48,28.59,72.7,57.7,0,0,0,none
2026-01-27 15:00:00,MX-04,L4,29,84,76.97,3.05,29.9,70.6,43.1,0,0,0,none
2026-01-27 16:00:00,MX-05,L1,37,68,70.02,3.49,30.47,66.0,55.6,0,0,0,none
2026-01-27 17:00:00,MX-06,L2,45,24,76.77,4.49,26.32,63.6,73.4,2,0,0,none
2026-01-27 18:00:00,MX-07,L3,50,63,77.65,3.45,27.82,60.7,56.6,0,0,0,none
2026-01-27 19:00:00,MX-08,L4,59,47,80.2,3.01,26.65,56.4,47.0,0,0,0,none
2026-01-27 20:00:00,MX-09,L1,67,77,63.9,2.56,32.47,63.9,47.7,0,0,0,none
2026-01-27 21:00:00,MX-10,L2,71,11,64.88,2.05,33.03,70.4,78.0,1,0,0,none
2026-01-27 22:00:00,MX-11,L3,78,7,76.18,3.03,30.21,43.8,86.3,0,0,0,none
2026-01-27 23:00:00,MX-12,L4,89,10,80.97,3.87,29.87,65.4,65.5,1,0,0,none
2026-01-28 00:00:00,MX-01,L1,10,78,74.36,4.04,31.18,72.4,35.8,0,0,0,none
2026-01-28 01:00:00,MX-02,L2,18,6,78.0,2.77,34.06,85.2,75.2,4,0,0,none
2026-01-28 02:00:00,MX-03,L3,23,52,83.08,2.7,30.79,58.0,29.2,0,0,0,none
2026-01-28 03:00:00,MX-04,L4,33,25,69.01,3.04,34.27,71.3,58.1,0,0,0,none
2026-01-28 04:00:00,MX-05,L1,40,4,70.48,2.58,32.49,59.9,63.9,1,0,0,none
2026-01-28 05:00:00,MX-06,L2,47,10,69.82,2.9,34.84,86.3,74.5,0,0,0,none
2026-01-28 06:00:00,MX-07,L3,52,29,71.53,1.92,33.58,77.1,69.3,0,0,0,none
2026-01-28 07:00:00,MX-08,L4,60,13,78.19,2.92,34.21,90.5,55.2,3,0,0,none
2026-01-28 08:00:00,MX-09,L1,64,4,73.19,2.75,33.98,87.7,76.4,14,0,0,none
2026-01-28 09:00:00,MX-10,L2,74,34,76.2,3.25,32.98,83.4,52.0,1,0,0,none
2026-01-28 10:00:00,MX-11,L3,79,45,78.14,4.79,31.47,79.8,58.1,2,0,0,none
2026-01-28 11:00:00,MX-12,L4,89,82,81.65,4.32,30.64,59.2,38.3,2,0,0,none
2026-01-28 12:00:00,MX-01,L1,9,18,72.36,2.67,24.12,46.9,56.4,1,0,0,none
2026-01-28 13:00:00,MX-02,L2,17,27,71.11,2.16,25.35,47.4,53.2,0,0,0,none
2026-01-28 14:00:00,MX-03,L3,26,58,70.84,2.44,35.02,58.0,49.5,0,0,0,none
2026-01-28 15:00:00,MX-04,L4,31,59,73.42,4.77,34.18,77.4,51.7,2,0,0,none
2026-01-28 16:00:00,MX-05,L1,36,72,76.04,2.62,37.14,105,23.0,0,0,0,none
2026-01-28 17:00:00,MX-06,L2,45,94,71.68,1.88,34.75,90.6,15.5,1,0,0,none
2026-01-28 18:00:00,MX-07,L3,50,67,77.98,2.97,28.68,64.6,,1,0,0,none
2026-01-28 19:00:00,MX-08,L4,60,93,78.93,2.99,31.72,77.0,2,3,0,0,none
2026-01-28 20:00:00,MX-09,L1,67,87,80.88,3.98,29.94,61.2,39.4,0,0,0,none
2026-01-28 21:00:00,MX-10,L2,73,36,73.68,3.1,26.98,63.1,52.3,0,0,0,none
2026-01-28 22:00:00,MX-11,L3,79,79,70.54,3.79,35.06,93.6,35.4,2,0,0,none
2026-01-28 23:00:00,MX-12,L4,87,26,81.78,2.94,34.66,77.4,71.8,2,0,0,none
2026-01-29 00:00:00,MX-01,L1,10,61,79.38,3.68,31.41,66.7,45.1,0,0,0,none
2026-01-29 01:00:00,MX-02,L2,16,27,79.7,3.32,32.0,66.8,59.4,2,0,0,none
2026-01-29 02:00:00,MX-03,L3,25,41,83.18,3.76,36.61,75.5,43.6,1,0,0,none
2026-01-29 03:00:00,MX-04,L4,30,6,81.25,3.17,35.23,75.9,71.4,0,0,0,none
2026-01-29 04:00:00,MX-05,L1,40,45,77.29,4.17,34.1,73.3,50.7,6,0,0,none
2026-01-29 05:00:00,MX-06,L2,44,1,76.81,3.3,32.19,78.6,77.2,1,0,0,none
2026-01-29 06:00:00,MX-07,L3,53,11,84.22,2.67,36.37,82.6,85.7,1,0,0,none
2026-01-29 07:00:00,MX-08,L4,58,59,82.31,4.19,31.23,89.0,38.4,4,0,0,none
2026-01-29 08:00:00,MX-09,L1,66,6,79.13,2.19,34.38,83.7,75.0,0,0,0,none
2026-01-29 09:00:00,MX-10,L2,71,94,65.76,2.81,24.95,41.8,32.2,2,0,0,none
2026-01-29 10:00:00,MX-11,L3,79,39,72.52,2.77,30.4,67.2,79.1,1,0,0,none
2026-01-29 11:00:00,MX-12,L4,85,65,73.95,3.63,30.74,61.7,23.2,1,0,0,none
2026-01-29 12:00:00,MX-01,L1,9,23,78.62,3.9,28.96,60.6,62.5,0,0,0,none
2026-01-29 13:00:00,MX-02,L2,15,66,85.01,4.44,33.34,55.3,17.1,2,0,0,none
2026-01-29 14:00:00,MX-03,L3,26,85,86.19,2.97,28.2,77.1,21.6,0,0,0,none
2026-01-29 15:00:00,MX-04,L4,33,41,78.3,4.13,39.88,96.0,57.6,2,0,0,none
2026-01-29 16:00:00,MX-05,L1,40,61,81.85,4.43,31.58,55.4,19.5,2,0,0,none
2026-01-29 17:00:00,MX-06,L2,43,33,68.91,3.03,30.78,89.6,,2,0,0,none
2026-01-29 18:00:00,MX-07,L3,54,88,78.94,5.14,31.05,79.9,49.1,3,0,0,none
2026-01-29 19:00:00,MX-08,L4,58,3,73.28,3.15,29.12,53.7,83.0,0,0,0,none
2026-01-29 20:00:00,MX-09,L1,67,48,78.12,3.61,31.02,68.3,40.3,1,0,0,none
2026-01-29 21:00:00,MX-10,L2,73,47,81.37,4.5,31.38,71.5,29.0,4,0,0,none
2026-01-29 22:00:00,MX-11,L3,79,77,76.92,3.1,33.25,100.3,58.5,1,0,0,none
2026-01-29 23:00:00,MX-12,L4,86,88,83.41,4.49,34.87,89.9,17.9,3,0,0,none
2026-01-30 00:00:00,MX-01,L1,8,37,77.42,2.53,28.57,54.2,58.1,0,0,0,none
2026-01-30 01:00:00,MX-02,L2,18,39,76.35,2.02,38.84,87.5,71.9,4,0,0,none
2026-01-30 02:00:00,MX-03,L3,24,94,78.41,3.98,38.6,86.9,32.9,0,0,0,none
2026-01-30 03:00:00,MX-04,L4,33,55,86.01,2.75,32.95,73.1,29.1,3,0,0,none
2026-01-30 04:00:00,MX-05,L1,38,20,64.13,3.13,33.66,64.8,48.9,2,0,0,none
2026-01-30 05:00:00,MX-06,L2,46,40,70.68,1.51,31.48,56.2,62.9,0,0,0,none
2026-01-30 06:00:00,MX-07,L3,53,35,81.89,4.21,33.05,70.6,80.1,5,0,0,none
2026-01-30 07:00:00,MX-08,L4,61,37,77.87,2.96,34.73,69.8,55.1,0,0,0,none
2026-01-30 08:00:00,MX-09,L1,65,95,80.75,5.38,30.32,79.7,20.5,5,0,0,none
2026-01-30 09:00:00,MX-10,L2,71,59,78.41,3.12,26.19,57.3,53.3,0,0,0,none
2026-01-30 10:00:00,MX-11,L3,80,7,74.52,3.04,28.29,82.9,59.3,0,0,0,none
2026-01-30 11:00:00,MX-12,L4,85,2,78.32,4.16,33.49,65.8,73.7,3,0,0,none
2026-01-30 12:00:00,MX-01,L1,12,73,82.88,3.38,31.93,74.0,46.3,0,0,0,none
2026-01-30 13:00:00,MX-02,L2,15,74,76.37,3.35,33.09,93.0,53.1,1,0,0,none
2026-01-30 14:00:00,MX-03,L3,23,48,84.44,3.58,33.76,83.2,49.3,0,0,0,none
2026-01-30 15:00:00,MX-04,L4,29,24,81.41,2.7,33.21,91.1,67.7,0,0,0,none
2026-01-30 16:00:00,MX-05,L1,39,45,73.67,1.77,34.29,73.5,57.5,0,0,0,none
2026-01-30 17:00:00,MX-06,L2,47,55,77.78,2.8,31.94,66.5,33.8,2,0,0,none
2026-01-30 18:00:00,MX-07,L3,50,18,71.4,1.25,33.91,91.2,79.3,1,0,0,none
2026-01-30 19:00:00,MX-08,L4,57,12,69.45,3.07,28.42,47.5,74.2,0,0,0,none
2026-01-30 20:00:00,MX-09,L1,64,49,74.57,3.93,28.32,66.3,31.1,0,0,0,none
2026-01-30 21:00:00,MX-10,L2,72,66,74.46,3.47,33.03,85.8,32.1,1,0,0,none
2026-01-30 22:00:00,MX-11,L3,82,82,70.2,5.11,31.77,75.5,17.1,2,0,0,none
2026-01-30 23:00:00,MX-12,L4,87,34,74.15,4.41,29.85,54.1,40.6,4,0,0,none
2026-01-31 00:00:00,MX-01,L1,8,46,71.11,2.29,35.34,70.6,62.6,3,0,0,none
2026-01-31 01:00:00,MX-02,L2,16,52,84.24,3.93,27.64,59.8,50.8,0,0,0,none
2026-01-31 02:00:00,MX-03,L3,22,13,77.51,2.39,33.88,83.7,79.5,0,0,0,none
2026-01-31 03:00:00,MX-04,L4,29,47,69.37,1.17,33.09,74.3,44.2,0,0,0,none
2026-01-31 04:00:00,MX-05,L1,38,24,61.93,1.85,30.9,65.0,80.3,1,0,0,none
2026-01-31 05:00:00,MX-06,L2,45,68,82.41,4.4,28.98,68.8,66.4,3,0,1,none
2026-01-31 06:00:00,MX-07,L3,51,32,77.14,2.77,26.72,55.4,65.9,0,0,0,none
2026-01-31 07:00:00,MX-08,L4,61,95,81.08,4.65,31.94,60.6,5.8,2,0,0,none
2026-01-31 08:00:00,MX-09,L1,68,13,75.8,3.14,29.26,69.7,79.2,2,0,0,none
2026-01-31 09:00:00,MX-10,L2,74,50,68.9,2.74,32.88,78.8,46.3,3,0,0,none
2026-01-31 10:00:00,MX-11,L3,81,43,76.24,999,34.64,77.6,54.4,2,0,0,none
2026-01-31 11:00:00,MX-12,L4,86,79,79.66,3.91,30.06,59.2,,0,0,0,none
2026-01-31 12:00:00,MX-01,L1,11,93,69.3,2.74,30.5,50.2,41.2,0,0,0,none
2026-01-31 13:00:00,MX-02,L2,17,33,75.11,2.56,29.63,82.4,52.1,4,0,0,none
2026-01-31 14:00:00,MX-03,L3,24,44,70.17,2.37,32.02,81.9,58.1,0,0,0,none
2026-01-31 15:00:00,MX-04,L4,31,68,68.53,2.79,30.88,71.2,66.1,2,0,0,none
2026-01-31 16:00:00,MX-05,L1,38,23,73.45,2.48,35.13,75.0,59.6,0,0,0,none
2026-01-31 17:00:00,MX-06,L2,44,2,68.93,3.05,27.49,80.9,80.8,1,0,0,none
2026-01-31 18:00:00,MX-07,L3,53,17,74.66,2.71,30.73,66.7,51.6,0,0,1,none
2026-01-31 19:00:00,MX-08,L4,59,22,70.03,3.68,29.27,50.2,67.0,0,0,0,none
2026-01-31 20:00:00,MX-09,L1,65,92,74.84,4.55,31.49,54.9,16.4,2,0,0,none
2026-01-31 21:00:00,MX-10,L2,71,59,73.93,3.02,30.0,62.6,27.1,1,0,0,none
2026-01-31 22:00:00,MX-11,L3,79,42,73.67,2.59,31.68,60.0,50.9,0,0,0,none
2026-01-31 23:00:00,MX-12,L4,86,26,71.58,4.08,31.8,71.2,59.0,1,0,0,none
2026-02-01 00:00:00,MX-01,L1,8,9,74.98,2.61,31.08,76.2,62.1,0,0,0,none
2026-02-01 01:00:00,MX-02,L2,19,61,70.89,3.35,32.67,71.1,51.6,0,0,0,none
2026-02-01 02:00:00,MX-03,L3,26,92,74.62,4.02,34.16,61.0,12.7,0,0,1,none
2026-02-01 03:00:00,MX-04,L4,31,11,71.49,999,34.45,74.8,62.0,0,0,0,none
2026-02-01 04:00:00,MX-05,L1,39,85,81.31,4.6,32.56,69.7,5.8,2,0,0,none
2026-02-01 05:00:00,MX-06,L2,43,36,78.3,3.79,31.59,86.8,73.3,3,0,0,none
2026-02-01 06:00:00,MX-07,L3,50,25,87.12,3.29,33.46,64.2,,2,0,0,none
2026-02-01 07:00:00,MX-08,L4,59,68,76.91,3.83,26.76,42.4,42.9,0,0,0,none
2026-02-01 08:00:00,MX-09,L1,68,62,79.55,4.68,30.16,48.9,35.9,2,0,0,none
2026-02-01 09:00:00,MX-10,L2,71,59,76.4,3.6,31.3,89.9,63.6,3,0,1,none
2026-02-01 10:00:00,MX-11,L3,80,16,76.1,2.58,34.86,77.6,48.3,3,0,0,none
2026-02-01 11:00:00,MX-12,L4,87,93,74.15,4.7,24.26,30.9,21.6,2,0,0,none
2026-02-01 12:00:00,MX-01,L1,12,9,71.27,3.68,31.0,90.2,47.0,3,0,0,none
2026-02-01 13:00:00,MX-02,L2,16,56,72.41,3.27,28.18,56.8,39.1,0,0,0,none
2026-02-01 14:00:00,MX-03,L3,24,2,84.93,2.81,29.89,52.7,79.6,0,0,0,none
2026-02-01 15:00:00,MX-04,L4,32,4,79.75,2.63,39.55,89.2,91.3,0,0,0,none
2026-02-01 16:00:00,MX-05,L1,36,30,77.43,3.88,36.81,95.1,58.3,0,0,0,none
2026-02-01 17:00:00,MX-06,L2,45,21,68.38,3.68,33.27,86.4,68.1,5,0,0,none
2026-02-01 18:00:00,MX-07,L3,53,20,73.46,3.68,35.41,88.1,83.3,6,0,0,none
2026-02-01 19:00:00,MX-08,L4,61,6,74.46,4.56,31.5,58.2,75.6,2,0,0,none
2026-02-01 20:00:00,MX-09,L1,65,56,73.58,4.47,32.23,82.2,52.5,5,0,0,none
2026-02-01 21:00:00,MX-10,L2,73,33,76.18,3.35,32.58,76.3,61.3,2,0,0,none
2026-02-01 22:00:00,MX-11,L3,78,39,80.63,3.14,31.11,63.3,48.2,1,0,0,none
2026-02-01 23:00:00,MX-12,L4,86,43,65.32,2.55,29.72,65.7,60.0,0,0,0,none
2026-02-02 00:00:00,MX-01,L1,12,35,75.9,2.28,32.62,79.7,78.6,0,0,0,none
2026-02-02 01:00:00,MX-02,L2,16,88,80.2,3.59,29.01,75.0,23.1,1,0,0,none
2026-02-02 02:00:00,MX-03,L3,24,11,72.24,2.97,32.34,55.4,69.2,1,0,0,none
2026-02-02 03:00:00,MX-04,L4,31,53,86.3,3.19,31.8,75.1,44.0,2,0,0,none
2026-02-02 04:00:00,MX-05,L1,39,68,72.1,5.29,33.06,73.9,42.4,4,1,1,belt
2026-02-02 05:00:00,MX-06,L2,43,77,72.2,3.56,32.1,71.3,35.2,0,0,0,none
2026-02-02 06:00:00,MX-07,L3,51,44,82.79,4.22,34.91,76.3,67.2,2,0,0,none
2026-02-02 07:00:00,MX-08,L4,59,87,80.0,4.1,33.38,87.8,34.0,3,0,0,none
2026-02-02 08:00:00,MX-09,L1,64,90,67.58,4.26,31.36,55.5,30.5,2,0,0,none
2026-02-02 09:00:00,MX-10,L2,71,36,77.94,4.61,34.84,105,60.8,2,0,0,none
2026-02-02 10:00:00,MX-11,L3,81,74,71.85,2.41,34.93,91.6,63.2,2,0,0,none
2026-02-02 11:00:00,MX-12,L4,88,83,78.6,3.57,28.8,25,25.5,0,0,0,none
2026-02-02 12:00:00,MX-01,L1,10,74,74.02,2.56,34.86,87.6,47.6,0,0,0,none
2026-02-02 13:00:00,MX-02,L2,19,31,74.31,1.61,35.21,98.3,56.0,0,0,0,none
2026-02-02 14:00:00,MX-03,L3,24,83,73.97,3.68,28.69,57.6,54.2,3,0,0,none
2026-02-02 15:00:00,MX-04,L4,32,49,74.43,3.29,33.06,83.6,36.7,2,0,0,none
2026-02-02 16:00:00,MX-05,L1,37,82,76.73,2.59,29.25,65.7,54.9,1,0,0,none
